gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3418869647	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus iliacus		SPECIES	Turdus iliacus Linnaeus, 1758	Turdus iliacus Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.507817	10.179901							2020-12-31T00:00:00	31	12	2020	2490781	2490781	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:319865				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869646	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.929693	16.299373							2020-09-18T00:00:00	18	9	2020	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:272703				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869645	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corone		SPECIES	Corvus corone Linnaeus, 1758	Corvus corone Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.200685	16.33161							2020-03-28T00:00:00	28	3	2020	9409796	9409796	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:199630				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869644	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.801558	13.347543							2018-07-25T00:00:00	25	7	2018	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:40239				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869643	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.415306	10.375123							2020-05-21T00:00:00	21	5	2020	5231190	5231190	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:221161				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869642	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.695769	15.841941							2020-08-22T00:00:00	22	8	2020	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:260725		Florian Heigl		CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869641	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.731467	14.286255							2019-07-27T00:00:00	27	7	2019	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:133839				CC_BY_4_0					2023-01-25T09:13:42.642Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869640	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Charadriiformes	Laridae				FAMILY	Laridae	Laridae Rafinesque, 1815		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.290696	-66.048661							2019-07-22T00:00:00	22	7	2019	9316		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132506				CC_BY_4_0					2023-01-25T09:13:42.642Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869639	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Corvidae				FAMILY	Corvidae	Corvidae Leach, 1820		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.296345	-66.045144							2019-07-22T00:00:00	22	7	2019	5235		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132504				CC_BY_4_0					2023-01-25T09:13:42.642Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869638	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon	Procyon lotor		SPECIES	Procyon lotor (Linnaeus, 1758)	Procyon lotor Linnaeus, 1758		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.090984	-67.073458							2019-07-22T00:00:00	22	7	2019	5218786	5218786	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132507				CC_BY_4_0					2023-01-25T09:13:42.642Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869637	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon	Procyon lotor		SPECIES	Procyon lotor (Linnaeus, 1758)	Procyon lotor Linnaeus, 1758		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.310613	-66.039354							2019-07-22T00:00:00	22	7	2019	5218786	5218786	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132503				CC_BY_4_0					2023-01-25T09:13:42.641Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869636	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Strigiformes					ORDER	Strigiformes	Strigiformes Wagler, 1830		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.627185	14.376472							2018-10-02T00:00:00	2	10	2018	1450		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:52217		Norbert Teufelbauer (BirdLife Austria)		CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869635	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Diprotodontia					ORDER	Diprotodontia	Diprotodontia Owen, 1866		AU	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-27.51764	153.203719							2019-09-07T00:00:00	7	9	2019	1452		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:145801				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869634	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.418157	10.350087							2019-03-27T00:00:00	27	3	2019	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:78836				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869633	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.61051	14.278001							2018-04-12T00:00:00	12	4	2018	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:27286				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869632	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Bombina	Bombina bombina		SPECIES	Bombina bombina (Linnaeus, 1761)	Bombina bombina Linnaeus, 1761		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.148945	16.543924							2020-05-18T00:00:00	18	5	2020	2423443	2423443	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:221172				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869631	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.235068	15.354583							2019-03-12T00:00:00	12	3	2019	2490719	2490719	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132523				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869630	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.549297	13.204654							2020-02-22T00:00:00	22	2	2020	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:188972				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869629	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura					ORDER	Anura	Anura Fischer von Waldheim, 1813		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.393531	10.402911							2018-07-19T00:00:00	19	7	2018	952		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:39230				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869628	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Lacertidae	Lacerta	Lacerta viridis		SPECIES	Lacerta viridis (Laurenti, 1768)	Lacerta viridis Laurenti, 1768		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.560791	13.777997							2018-07-25T00:00:00	25	7	2018	6159273	6159273	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:40228				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869627	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura					ORDER	Anura	Anura Fischer von Waldheim, 1813		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.393096	10.403229							2019-05-21T00:00:00	21	5	2019	952		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:106244				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869626	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.393605	10.402739							2019-03-27T00:00:00	27	3	2019	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:78834				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869625	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-46.417911	168.383473							2019-01-09T00:00:00	9	1	2019	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:64200				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869624	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis	Felis catus		SPECIES	Felis catus Linnaeus, 1758	Felis catus Linnaeus, 1758		US	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	37.480562	-97.235696							2019-12-22T00:00:00	22	12	2019	2435035	2435035	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:174376				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869623	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus Linnaeus, 1758		NZ	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	-46.417896	168.380888							2019-01-09T00:00:00	9	1	2019	5231190	5231190	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:64201				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869622	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes Linnaeus, 1758		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	53.603579	13.130721							2020-02-22T00:00:00	22	2	2020	5219243	5219243	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:188966				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869621	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.855067	13.945697							2018-10-20T00:00:00	20	10	2018	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:54887		Susanne Stückler (Naturhistorisches Museum Wien)		CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869620	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves						CLASS	Aves	Aves Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.208994	15.382258							2019-04-04T00:00:00	4	4	2019	212		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132526				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869619	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys			GENUS	Geomys Rafinesque, 1817	Geomys Rafinesque, 1817		CA	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	45.108797	-67.089908							2019-06-17T00:00:00	17	6	2019	2439369		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:118200				CC_BY_4_0					2023-01-25T09:13:42.641Z		CONTINENT_DERIVED_FROM_COORDINATES
3418869618	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.200879	15.50047							2019-04-04T00:00:00	4	4	2019	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132524				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869617	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.812201	15.246337							2018-08-08T00:00:00	8	8	2018	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41582				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869616	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves						CLASS	Aves	Aves Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.209012	15.382221							2019-04-04T00:00:00	4	4	2019	212		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:132525				CC_BY_4_0					2023-01-25T09:13:42.641Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869615	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	domesticus	FORM	Gallus gallus f. domesticus	Gallus gallus domesticus Gmelin, 1789		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.810335	15.2707							2018-08-08T00:00:00	8	8	2018	9457155	9326020	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:41581				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869614	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		HU	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.731599	16.648085							2015-04-15T00:00:00	15	4	2015	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4188				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869613	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.901441	16.683351							2015-04-13T00:00:00	13	4	2015	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4189				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869612	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.436472	16.164779							2019-06-23T00:00:00	23	6	2019	5219243	5219243	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:120525				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869611	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		HU	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.738901	16.65427							2015-04-15T00:00:00	15	4	2015	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4186				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869610	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Muridae	Apodemus			GENUS	Apodemus Kaup, 1829	Apodemus Kaup, 1829		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.790115	16.646905							2015-04-15T00:00:00	15	4	2015	2437754		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4184		Stefan Resch (apodemus OG)		CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869609	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Colubridae	Natrix	Natrix natrix		SPECIES	Natrix natrix (Linnaeus, 1758)	Natrix natrix Linnaeus, 1758		HU	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.735614	16.65047							2015-04-15T00:00:00	15	4	2015	6161347	6161347	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4187				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869608	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus			GENUS	Sylvilagus Gray, 1867	Sylvilagus Gray, 1867		US	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	32.367588	-94.879938							2020-02-17T00:00:00	17	2	2020	2436839		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:187621				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869607	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Muridae	Apodemus			GENUS	Apodemus Kaup, 1829	Apodemus Kaup, 1829		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.799669	16.617036							2015-04-15T00:00:00	15	4	2015	2437754		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4181		Stefan Resch (apodemus OG)		CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869606	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.642737	15.501114							2015-05-11T00:00:00	11	5	2015	5219243	5219243	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:1907				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869605	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus		SPECIES	Lepus europaeus Pallas, 1778	Lepus europaeus Pallas, 1778		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.855895	13.084056							2015-05-12T00:00:00	12	5	2015	7952072	7952072	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:1909				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869604	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus			GENUS	Erinaceus Linnaeus, 1758	Erinaceus Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	46.606966	14.302908							2019-06-18T00:00:00	18	6	2019	8216553		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:118215				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869603	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus norvegicus		SPECIES	Rattus norvegicus (Berkenhout, 1769)	Rattus norvegicus Berkenhout, 1769		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.802141	16.61673							2015-04-15T00:00:00	15	4	2015	2439261	2439261	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4180		Stefan Resch (apodemus OG)		CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869602	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		SPECIES	Bufo bufo (Linnaeus, 1758)	Bufo bufo Linnaeus, 1758		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	47.798487	16.622642							2015-04-15T00:00:00	15	4	2015	5217160	5217160	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:4182				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869601	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Amphibia	Anura	Bufonidae	Epidalea	Epidalea calamita		SPECIES	Epidalea calamita (Laurenti, 1768)	Epidalea calamita Laurenti, 1768		DE	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	51.244397	7.029502							2019-06-17T00:00:00	17	6	2019	2422507	2422507	OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:118212				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3418869600	d0d5ef85-71b2-4da6-b6f6-c1c3d60987d3		Animalia	Chordata	Squamata		Lacertidae				FAMILY	Lacertidae	Lacertidae Gray, 1825		AT	see site coordinates		PRESENT		cec55b6c-5728-473a-b1b5-f045b3f494f6	48.435494	16.164981							2019-06-23T00:00:00	23	6	2019	5201		OBSERVATION	BOKU	Roadkill	boku:spotteron:roadkill:id:120522				CC_BY_4_0					2023-01-25T09:13:42.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
